Hole Depth (ft),True Vertical Depth (ft),Hydrostatic Pressure (psi),Confined Pressure (psi),Mechanical Specific Energy (psi),Unconfined Compressive Strength (psi),Confined Compressive Strength (psi),Young modulus (GPa),Bulk Density (g/cc),Porosity (fraction),Permeability (nD),Compressional wave (microsec/ft),Shear wave (microsec/ft),NPHI,Gamma
7707,7706.45,557.9698651,724.3143099,1546.397622,850.5186923,1051.007022,44.82734733,2.428926491,0.08402148,1515.801997,117.9855554,289.0216215,0.2637,52.849
7708,7707.45,558.042268,731.9346458,1794.388191,986.9135048,1227.768258,52.4721956,2.440757146,0.076437727,1193.026736,115.0402878,274.2018102,0.2758,52.4381
7709,7708.49,558.1175671,799.4314807,2819.153553,1550.534454,2039.454193,88.6553795,2.47053613,0.057348635,576.4779661,106.0942965,233.7208886,0.31,44.3567
7710,7709.46,558.187798,737.8385987,1978.021441,1087.911792,1360.265961,58.22488782,2.447922024,0.071844857,1019.829631,113.1109225,264.9198261,0.323,47.0961
7711,7710.52,558.2645452,800.7481384,1960.767499,1078.422125,1419.762087,61.73683513,2.447295776,0.072246298,1034.315786,113.2844095,265.7412395,0.2799,52.9632
7712,7711.45,558.3318799,750.4192747,1781.535916,979.8447538,1238.326648,53.17827374,2.440210752,0.07678798,1206.913141,115.1826295,274.8996179,0.2835,56.1364
7713,7712.45,558.4042829,768.2268207,2537.222383,1395.472311,1789.917202,77.21357891,2.464335421,0.061323448,683.0497954,108.1807668,242.6039269,0.2804,55.7027
7714,7713.45,558.4766859,769.4489089,2446.709747,1345.690361,1727.692726,74.55215503,2.462099535,0.062756708,724.1864378,108.900089,245.7409419,0.271,53.0317
7715,7714.46,558.5498129,807.4616457,1870.249155,1028.637035,1360.94941,59.27466796,2.44385644,0.074451,1116.089746,114.2203366,270.217307,0.281,50.5205
7716,7715.43,558.6200437,796.2649621,2105.79177,1158.185474,1519.039012,65.98239758,2.45229621,0.069040891,922.0685912,111.8714282,259.1249968,0.2717,48.854
7717,7716.46,558.6946188,782.1334277,2563.516143,1409.933879,1828.551514,79.15321524,2.464960649,0.060922661,671.8061442,107.9766108,241.7206639,0.2799,60.2228
7718,7717.46,558.7670218,783.2755377,2596.766795,1428.221737,1853.855868,80.27113073,2.46573644,0.060425359,658.0115187,107.7214164,240.6209422,0.3075,59.6749
7719,7718.37,558.8329085,821.9008645,2731.575995,1502.366798,2009.177592,87.80677357,2.468722373,0.0585113,606.522896,106.7192065,236.3483049,0.3144,49.1051
7720,7719.45,558.9111037,830.7266641,2446.554291,1345.60486,1811.294744,79.32174075,2.462095579,0.062759244,724.2605195,108.9013472,245.7464632,0.3388,52.6664
7721,7720.46,558.9842307,801.9077035,1866.933809,1026.813595,1352.27949,58.8188173,2.443725307,0.074535059,1119.282275,114.2554702,270.3868178,0.3292,52.8262
7722,7721.56,559.0638739,744.9129772,2240.508691,1232.27978,1549.068385,66.4283687,2.456461293,0.066370966,834.4618621,110.6434797,253.5089106,0.2617,49.8356
7723,7722.4,559.1246924,713.1625075,4868.575304,2677.716417,3272.098776,139.1444796,2.496797306,0.040514547,239.2097842,95.27519421,192.2707357,0.2798,45.8177
7724,7723.44,559.1999915,725.5444363,3793.64722,2086.505971,2578.347126,110.0071076,2.485929892,0.047480839,357.4408714,100.2152628,210.2995367,0.2762,52.849
7725,7724.44,559.2723945,715.8595114,3455.109425,1900.310184,2327.578266,99.05116717,2.481392952,0.050389133,415.4881059,102.0662283,217.4303137,0.2892,51.2738
7726,7725.44,559.3447975,707.5042224,3498.714539,1924.292997,2338.634313,99.29687928,2.482017459,0.049988808,407.183256,101.8178818,216.4610369,0.3178,48.991
7727,7726.45,559.4179245,702.8486444,3175.480109,1746.51406,2113.156734,89.60923399,2.477058398,0.053167693,475.9546336,103.7374222,224.0568049,0.3714,54.721
7728,7727.46,559.4910515,700.7623628,3498.714539,1924.292997,2323.492646,98.4722139,2.482017459,0.049988808,407.183256,101.8178818,216.4610369,0.3049,50.1324
7729,7728.45,559.5627304,689.097256,3269.597756,1798.278766,2146.872237,90.69315245,2.47858493,0.052189148,454.0921605,103.1590434,221.7427521,0.2957,54.2188
7730,7729.45,559.6351334,697.1274796,3303.790796,1817.084938,2186.135419,92.55810631,2.479121848,0.051844969,446.55001,102.9530321,220.9238488,0.2629,53.6024
7731,7730.44,559.7068123,692.4604563,3458.213154,1902.017235,2277.866335,96.31718443,2.481437829,0.050360366,414.8879383,102.0484481,217.3607881,0.2975,54.2188
7732,7731.43,559.7784913,695.3713577,3012.895495,1657.092522,1990.007021,84.21336745,2.474239101,0.054974935,517.9790694,104.77816,228.2771878,0.3057,56.5473
7733,7732.44,559.8516183,695.8143834,3188.584341,1753.721388,2106.800293,89.16677704,2.477275353,0.05302862,472.8095293,103.6558736,223.72919,0.3063,53.8307
7734,7733.44,559.9240212,687.0891957,3420.106063,1881.058335,2240.472286,94.59403975,2.480882232,0.050716518,422.3553278,102.2678632,218.2201838,0.3147,57.0724
7735,7734.43,559.9957002,693.199221,3201.623261,1760.892793,2109.776702,89.22801374,2.477489783,0.052891165,469.7134054,103.5750635,223.4049785,0.2981,49.5617
7736,7735.43,560.0681031,688.8528341,2913.131285,1602.222207,1911.403657,80.74042604,2.472382633,0.056164979,546.8339948,105.4449527,231.0200405,0.3128,54.3101
7737,7736.45,560.1419542,696.094722,3125.37133,1718.954231,2065.013522,87.40500303,2.476215099,0.05370827,488.2996686,104.0523872,225.3263292,0.347,54.3786
7738,7737.44,560.2136331,693.68708,3187.278841,1753.003363,2100.87441,88.86355257,2.477253804,0.053042433,473.1213451,103.6639828,223.7617481,0.3256,49.8128
7739,7738.42,560.284588,694.0579527,3262.240506,1794.232278,2150.910403,90.9893596,2.478468199,0.052263975,455.7420041,103.203652,221.9204406,0.3227,45.7036
7740,7739.43,560.357715,704.7681667,3510.467151,1930.756933,2338.240849,99.20611134,2.482183605,0.049882305,404.9908736,101.751476,216.2025266,0.3099,52.3011
7741,7740.43,560.430118,704.0807777,3290.158938,1809.587416,2189.926426,92.89601522,2.478908887,0.051981482,449.5323497,103.0349066,221.2489699,0.342,55.8625
7742,7741.44,560.503245,701.6345947,3266.629526,1796.646239,2169.076437,91.94990904,2.478537888,0.052219303,454.7566111,103.1770283,221.8143753,0.3547,57.5062
7743,7742.45,560.576372,703.0073657,3053.04482,1679.174651,2029.758039,86.07642319,2.474958112,0.054514031,507.0568762,104.516025,227.2072656,0.3658,54.995
7744,7743.43,560.6473269,702.7983973,3615.181682,1988.349925,2402.845754,101.8922066,2.483624787,0.04895847,386.27307,101.1694365,213.9486571,0.3106,59.2412
7745,7744.42,560.7190058,706.2291563,3704.11262,2037.261941,2469.781914,104.8288947,2.484796154,0.048207594,371.4525864,100.6882165,212.1012418,0.2954,49.9954
7746,7745.45,560.7935809,702.5847499,3579.887564,1968.93816,2378.574503,100.8570827,2.483146745,0.049264907,392.4224341,101.3637082,214.6985727,0.2946,47.0961
7747,7746.32,560.8565715,754.9334215,357500.6464,196625.3555,248914.5226,10701.65416,2.555888132,0.002635813,0.2370796,10.19923736,12.39920577,0.3112,52.4153
7748,7747.35,560.9311465,960.1818075,123800.9496,68090.5223,99920.58551,4499.577319,2.551928565,0.005173997,1.307197955,31.19848764,42.05513122,0.3472,53.4883
7749,7748.49,561.0136859,902.1902511,109333.67,60133.5185,84992.486,3781.694327,2.551264743,0.005599524,1.59671759,33.65929223,45.95830291,0.3468,55.3602
7750,7749.4,561.0795726,824.427452,192287.5546,105758.1551,141464.4618,6186.055076,2.553899994,0.00391026,0.643403456,22.47934108,28.99194173,0.3197,52.3925
7751,7750.42,561.1534236,794.219596,208399.5991,114619.7795,149792.4286,6503.301535,2.554204315,0.003715183,0.565228517,20.88596576,26.72581458,0.3174,50.2009
7752,7751.41,561.2251026,803.8786493,203459.5982,111902.779,147341.429,6411.801026,2.554115209,0.003772302,0.587485559,21.36101398,27.39771139,0.3625,53.0773
7753,7752.41,561.2975056,812.9585855,227106.5031,124908.5767,165609.7715,7222.384507,2.554512669,0.00351752,0.492177676,19.18375391,24.34381783,0.3305,54.8808
7754,7753.39,561.3684605,800.8128861,236610.0998,130135.5549,170921.5263,7432.455418,2.554653888,0.003426995,0.460743907,18.37198057,23.22173568,0.266,56.456
7755,7754.43,561.4437596,755.9105028,291954.9267,160575.2097,203344.5249,8744.628185,2.555322839,0.00299818,0.328475691,14.20988568,17.60491952,0.2647,42.4619
7756,7755.39,561.5132664,796.0590335,232952.9045,128124.0975,167635.7819,7281.221693,2.55460066,0.003461115,0.472444568,18.68044257,23.64706621,0.2859,41.777
7757,7756.39,561.5856694,822.7141565,239045.3763,131474.957,175571.0188,7674.41448,2.554688592,0.003404749,0.453210782,18.16921314,22.94283859,0.3006,53.922
7758,7757.38,561.6573483,844.3699245,263380.7101,144859.3906,196557.5743,8634.863221,2.555006193,0.003201159,0.387719224,16.24946741,20.32927233,0.3425,56.5473
7759,7758.44,561.7340955,809.6262076,275459.2206,151502.5713,200290.2532,8727.922703,2.555146593,0.003111159,0.36071737,15.36156552,19.13672429,0.3153,52.5979
7760,7759.35,561.7999822,774.1318328,307652.0796,169208.6438,217483.9603,9395.685199,2.555476057,0.002899963,0.301916911,13.17285394,16.23991104,0.3083,60.7479
7761,7760.35,561.8723851,867.3987135,258484.8916,142166.6904,196078.3415,8658.56717,2.554946242,0.003239588,0.399609813,16.62101804,20.83133301,0.3069,55.9766
7762,7761.37,561.9462362,901.9731162,217827.4109,119805.076,169201.4787,7528.178536,2.554365134,0.003612094,0.526367006,20.00981388,25.49480751,0.2988,52.0957
7763,7762.4,562.0208112,936.7781799,196055.8991,107830.7445,155803.2043,6982.791849,2.553974826,0.003862291,0.623611201,22.09502651,28.44209244,0.2651,50.7716
7764,7763.4,562.0932142,946.8878341,223078.9107,122693.4009,178418.0083,8012.89137,2.554449865,0.003557779,0.506561975,19.53808096,24.83638093,0.2608,55.4287
7765,7764.38,562.1641691,927.664073,223508.6471,122929.7559,176560.226,7898.194093,2.554456654,0.003553427,0.504994912,19.49997137,24.78332154,0.2894,46.5711
7766,7765.44,562.2409163,812.0425054,266132.1374,146372.6756,193792.0912,8449.604642,2.555039091,0.00318007,0.381286343,16.04367751,20.05196845,0.2859,50.1552
7767,7766.4,562.3104231,788.9883449,277103.8695,152407.1282,198169.8697,8592.684955,2.555164933,0.003099402,0.357276954,15.24368794,18.97916412,0.2949,48.7627
7768,7767.34,562.3784819,792.2155386,236859.8942,130272.9418,169815.1977,7369.011859,2.554657475,0.003424696,0.459961898,18.35108622,23.19297109,0.3395,50.7031
7769,7768.27,562.4458167,752.2838275,181987.4251,100093.0838,126255.4159,5424.4612,2.553682622,0.004049601,0.703033359,23.56952603,30.56316331,0.3075,53.6937
7770,7769.37,562.5254599,875.1298499,178250.3405,98037.6873,135886.8213,6010.851135,2.553598704,0.004103395,0.726913647,23.98038984,31.15975781,0.3532,50.9999
7771,7770.38,562.5985869,886.6998283,140976.468,77537.0574,108329.0902,4803.992751,2.55256868,0.004763666,1.060488962,28.62585493,38.07961613,0.3193,51.6391
7772,7771.35,562.6688178,894.1480387,158948.672,87421.76962,122755.7993,5452.541054,2.553114685,0.004413663,0.874205352,26.249848,34.49974821,0.3529,47.5299
7773,7772.38,562.7433929,868.8895515,143712.527,79041.88987,109063.2518,4817.685985,2.552658977,0.004705784,1.028174076,28.24522163,37.50028545,0.3216,46.6167
7774,7773.39,562.8165199,853.8168263,156222.1184,85922.16512,117287.2617,5163.535413,2.553038498,0.004462501,0.898899036,26.59247181,35.0106581,0.2984,54.858
7775,7774.38,562.8881988,855.2981192,159885.2668,87936.89672,120158.9864,5291.728571,2.553140365,0.004397202,0.865975721,26.13350854,34.3266685,0.33,48.3061
7776,7775.46,562.966394,813.2978381,193986.6501,106692.6576,141314.5116,6163.342583,2.553934029,0.003888443,0.634355152,22.30513493,28.74244085,0.3235,51.525
7777,7776.45,563.0380729,761.3237703,300641.8772,165353.0325,210069.8381,9046.267694,2.555409249,0.002942789,0.313330895,13.62928469,16.83903813,0.3492,47.6669
7778,7777.34,563.1025116,797.7982377,282566.1879,155411.4033,203362.0729,8836.698462,2.555224589,0.003061161,0.346223748,14.85714535,18.46373998,0.4156,56.7985
7779,7778.31,563.1727425,932.2716608,174900.4592,96195.25257,138485.0913,6200.866392,2.553520997,0.004153207,0.749458377,24.35607226,31.70741444,0.4118,48.8083
7780,7779.53,563.2610741,781.0614271,46610.29876,25635.66432,33096.42531,1432.279337,2.544976583,0.009630395,6.299869949,50.54212152,75.7199718,0.3665,49.379
7781,7780.4,563.3240647,760.8399728,3993.876067,2196.631837,2788.867891,120.082717,2.488313688,0.045952764,329.0354481,99.19676142,206.4658823,0.3675,52.3696
7782,7781.4,563.3964676,783.4562019,3490.818723,1919.950297,2483.242144,107.5280514,2.481905323,0.05006069,408.6670026,101.8626209,216.6353596,0.3699,46.9135
7783,7782.39,563.4681466,783.9077768,3999.043547,2199.473951,2845.645884,123.2343443,2.488372616,0.04591499,328.3512295,99.17115718,206.3703125,0.3464,54.9037
7784,7783.41,563.5419976,785.321261,4117.106308,2264.408469,2932.81654,127.0534573,2.489685866,0.045073163,313.3256495,98.59501173,204.23011,0.3141,49.9726
7785,7784.41,563.6144006,788.902703,4388.755612,2413.815586,3135.126408,135.9368623,2.492485965,0.043278228,282.6976088,97.32976098,199.5983213,0.3249,56.0223
7786,7785.41,563.6868036,795.2133975,4121.647946,2266.90637,2958.941618,128.4946437,2.489735153,0.045041569,312.7700111,98.57317993,204.1493976,0.3416,50.7488
7787,7786.41,563.7592065,795.5757211,4190.586345,2304.82249,3009.121574,130.6852176,2.49047253,0.044568891,304.5281875,98.24471274,202.9384301,0.3041,55.8168
7788,7787.41,563.8316095,791.1993424,3833.818037,2108.599921,2743.24786,119.0118994,2.486424442,0.047163819,351.4306248,100.0066826,209.5093169,0.3288,52.5066
7789,7788.4,563.9032884,797.4593266,4294.4083,2361.924565,3087.904479,134.167829,2.49154634,0.043880551,292.7632359,97.76009654,201.1632755,0.3333,53.3056
7790,7789.4,563.9756914,795.7122279,4250.271202,2337.649161,3051.786568,132.5425247,2.491095084,0.044169818,297.6731706,97.96467057,201.9109698,0.341,53.2371
7791,7790.4,564.0480944,796.6044063,3968.76606,2182.821333,2851.503792,123.8707503,2.48802556,0.046137462,332.3933747,99.32165201,206.9326078,0.2753,49.0594
7792,7791.41,564.1212214,788.1798605,4124.776236,2268.62693,2943.656301,127.6123217,2.48976905,0.04501984,312.3882145,98.55815612,204.0938708,0.291,50.2694
7793,7792.41,564.1936243,793.7007714,4292.005034,2360.602769,3076.321352,133.542982,2.491521965,0.043896177,293.0271929,97.77118137,201.2037272,0.3079,51.6619
7794,7793.42,564.2667513,853.4975424,6234.256879,3428.841284,4674.552411,205.7808996,2.505994234,0.034619081,160.6581039,90.37899545,175.7156514,0.3114,42.8271
7795,7794.41,564.3384303,820.6982234,5401.87371,2971.030541,3953.240854,172.7191474,2.50084044,0.037922795,202.3502128,93.21688673,185.1603514,0.3753,48.6942
7796,7795.4,564.4101092,836.5155902,4671.145842,2569.130213,3459.001962,151.6822556,2.495111177,0.041595399,255.6952098,96.0949357,195.1661473,0.4024,50.4063
7797,7796.39,564.4817882,824.68053,4573.866217,2515.626419,3357.00519,146.806105,2.494236803,0.042155895,264.5069519,96.51167941,196.6523857,0.3493,44.4023
7798,7797.4,564.5549152,829.8622579,4235.006071,2329.253339,3120.233148,136.6164747,2.490937225,0.04427101,299.4024447,98.03591872,202.1719429,0.3332,50.0183
7799,7798.4,564.6273181,815.4886171,4263.992238,2345.195731,3107.472991,135.6006966,2.491236186,0.044079368,296.1325902,97.90084733,201.6774432,0.3104,50.0639
7800,7799.39,564.6989971,802.36391,4131.005516,2272.053034,2979.998642,129.6323711,2.489836423,0.044976652,311.6301998,98.52827353,203.9834665,0.3792,43.1924
7801,7800.39,564.7714,808.3546921,4070.463187,2238.754753,2949.872643,128.5058428,2.489174489,0.045400969,319.125986,98.82063086,205.0658719,0.35,47.4158
7802,7801.39,564.843803,799.269603,3614.018242,1987.710033,2603.973478,113.1907025,2.448988231,0.07116139,995.4502212,101.1758102,213.9732229,0.3282,50.8629
7803,7802.2,564.9024494,820.3624889,186933.0174,102813.1596,136309.2654,5954.953341,2.555045762,0.003175793,0.37998967,23.0385802,29.79581369,0.3433,51.7533
7804,7803.35,564.9857128,928.0062958,141878.0157,78032.90865,109170.0246,4883.927246,2.553843182,0.003946678,0.658680128,28.49962401,37.88724064,0.3709,58.9672
7805,7804.35,565.0581158,945.4739349,129164.0549,71040.23019,100163.076,4497.10708,2.553370424,0.004249728,0.794335334,30.35871915,40.74582635,0.3551,53.7165
7806,7805.4,565.1341389,869.2208615,172802.4103,95041.32566,129280.4206,5711.164789,2.554729204,0.003378715,0.444490101,24.59504657,32.05685567,0.4148,51.2054
7807,7806.45,565.210162,815.4116417,309053.1714,169979.2443,224697.1427,9804.923558,2.556666356,0.002136951,0.139393469,13.0828776,16.12211063,0.4077,49.1508
7808,7807.28,565.2702565,750.8294391,397558.3214,218657.0768,277894.7743,11935.07364,2.557266384,0.001752318,0.084351087,8.096178472,9.746724671,0.3824,46.2058
7809,7808.23,565.3390393,768.3534417,290398.2277,159719.0252,205293.3141,8856.239077,2.556498725,0.002244407,0.157825307,14.31575202,17.74502654,0.3899,46.7994
7810,7809.34,565.4194066,835.0955529,151945.5926,83570.07593,111661.0757,4894.898196,2.554166957,0.00373913,0.574496537,27.14210185,35.83396061,0.4047,50.4748
7811,7810.3,565.4889135,881.0824848,209351.7263,115143.4494,159928.6156,7083.56427,2.554221093,0.003704428,0.561095758,20.79570136,26.59850163,0.3453,53.6252
7812,7811.35,565.5649366,892.5353922,185021.3781,101761.7579,142453.5672,6325.272785,2.553748704,0.004007241,0.68456698,23.24212438,30.08950665,0.3369,54.2188
7813,7812.35,565.6373396,887.9690656,159181.068,87549.58741,122169.33,5419.248738,2.55312108,0.004409564,0.872151553,26.22091703,34.45668823,0.366,52.4381
7814,7813.34,565.7090185,923.6110032,168229.511,92526.23107,132234.8832,5910.370501,2.553358756,0.004257207,0.797878678,25.12612817,32.83643631,0.3042,52.6664
7815,7814.32,565.7799734,973.4683236,154704.8108,85087.64592,125519.1579,5667.300879,2.552995151,0.004490288,0.91313467,26.78573866,35.29963398,0.303,51.9587
7816,7815.31,565.8516523,979.9582448,169912.6666,93451.96664,138403.7457,6257.053838,2.553400674,0.004230337,0.785192802,24.92899163,32.54657237,0.3529,51.5706
7817,7816.24,565.9189871,734.1129254,142784.8916,78531.6904,97204.31533,4156.683374,2.55262868,0.004725205,1.038949176,28.37345373,37.69520541,0.3182,54.8123
7818,7817.3,565.9957343,868.4728976,137316.0062,75523.80342,103939.7549,4590.939987,2.552443294,0.004844042,1.106369211,29.14680737,38.87618045,0.3041,51.7761
7819,7818.27,566.0659651,965.696522,129067.8458,70987.31517,104196.2226,4697.294151,2.552139631,0.005038698,1.222395011,30.37347435,40.76873363,0.3099,54.7667
7820,7819.26,566.1376441,965.578253,119616.5552,65789.10534,96554.77375,4352.705541,2.551750114,0.005288388,1.381597666,31.87935453,43.12508289,0.3062,55.4059
7821,7820.46,566.2245276,896.5540634,145716.7861,80144.23235,112448.9454,4997.319163,2.552723356,0.004664515,1.005502439,27.97096515,37.08425543,0.385,58.4193
7822,7821.36,566.2896903,788.8587374,238494.8697,131172.1783,169999.3647,7370.973026,2.554680798,0.003409745,0.454896132,18.21486846,23.00558743,0.3435,54.0133
7823,7822.41,566.3657134,782.926406,265613.9247,146087.6586,188414.274,8157.553381,2.555032937,0.003184015,0.382484648,16.08227353,20.10393518,0.3251,53.922
7824,7823.4,566.4373924,780.4887721,248259.1756,136542.5466,175744.6925,7604.444712,2.554814825,0.00332383,0.426439649,17.42030482,21.9174916,0.3359,57.0039
7825,7824.38,566.5083473,802.3637558,231227.7622,127175.2692,166565.4936,7245.73454,2.554575075,0.003477516,0.478132083,18.82763264,23.85047324,0.3322,50.1324
